,Component 1,Component 2
3157,9.588184,-0.5523933
3158,3.0330708,3.9523811
3159,8.339983,-1.3283266
3160,-9.148588,10.288417
3161,-7.4341507,8.238211
3162,-3.7857378,5.152535
3163,8.749428,-1.0850822
3164,-7.9381323,10.460422
3165,-0.34513476,-2.1171033
3166,9.291466,0.69983786
3167,-3.7349608,-5.924311
3168,2.5761368,-0.9807727
3169,-6.0052853,8.74566
3170,-1.5804877,-0.42235684
3171,8.007299,-0.81385684
3172,7.1391087,0.84448785
3173,-6.95865,-6.749634
3174,-5.7744055,-6.0316405
3175,1.6172756,-1.787389
3176,-7.1064878,-9.711194
3177,1.1358687,-4.060183
3178,1.8773191,5.4883
3179,2.9054205,4.951499
3180,-7.268899,-8.313182
3181,8.8947,0.053614087
3182,7.209515,0.9844026
3183,6.580489,0.6866436
3184,-6.5425873,-5.3828635
3185,9.054254,-1.1949576
3186,-1.1404929,-5.0915475
3187,1.7370527,-1.4904205
3188,10.245723,-0.24084564
3189,-7.828146,6.9250216
3190,0.87914175,-3.9619334
3191,2.4537902,4.985329
3192,1.1259539,-2.9796054
3193,1.2184995,2.1335459
3194,10.63435,-1.1639552
3195,12.065643,-0.7932596
3196,4.752609,4.941324
3197,3.432794,4.8711104
3198,0.7666746,-3.238958
3199,3.1792426,4.0391173
3200,12.603599,-0.4073476
3201,-10.934609,14.374365
3202,-7.2169566,3.9738998
3203,1.855588,1.80076
3204,8.438063,-1.713015
3205,2.0850677,2.1585479
3206,1.0133955,0.37220475
3207,8.41187,-0.32453468
3208,-3.4312632,-0.59745425
3209,9.702393,0.91109765
3210,-1.861351,-4.652158
3211,9.692393,0.7601867
3212,3.942357,5.6054044
3213,1.0279893,-5.082794
3214,2.215595,-2.4078035
3215,-1.4676489,4.1605067
3216,0.97003174,3.7560608
3217,2.6783204,2.1954978
3218,9.811605,-0.46727148
3219,-0.75990814,-2.9624496
3220,2.6337223,3.7965856
3221,-6.8392153,-8.057236
3222,4.3509445,4.1680837
3223,-6.8118076,6.7008896
3224,3.6897628,3.1091776
3225,10.849889,-0.26699707
3226,-7.1395693,-6.609859
3227,6.204196,0.89332956
3228,-5.3875303,-7.170053
3229,11.9951,0.44885632
3230,-2.9897265,-2.6846492
3231,3.7510927,3.8043368
3232,-0.63079304,-4.681581
3233,1.2570797,-3.4233572
3234,6.33143,1.306807
3235,-7.7889643,7.31899
3236,0.5278909,-3.709233
3237,-6.5199842,-8.902618
3238,-0.92740256,-3.678116
3239,2.6476767,3.4443913
3240,11.498905,-0.026394108
3241,10.129013,0.5039853
3242,4.548944,3.1331978
3243,8.769196,0.057909187
3244,-7.9161034,-9.540288
3245,-1.1281359,-1.4876974
3246,4.8783536,0.4004657
3247,1.1982692,-2.9938958
3248,-5.4536586,7.796693
3249,-4.4787884,-6.063775
3250,-5.3118305,-4.92455
3251,5.8385653,1.1683869
3252,3.9109504,1.7733257
3253,1.4495248,-3.6462665
3254,3.8104367,4.456099
3255,-3.9815536,-3.2524436
3256,1.6763171,2.0665302
3257,3.855318,1.1052923
3258,4.119771,2.6324282
3259,5.710113,1.101865
3260,2.723767,2.0242279
3261,3.9276264,6.326104
3262,-0.26801252,-3.2300684
3263,-5.2511563,-6.3951697
3264,1.6829599,-3.09958
3265,-1.937125,-5.545956
3266,-6.2809896,-7.434319
3267,-3.8215215,-5.617916
3268,2.7968102,1.4379431
3269,-6.975394,-6.0762825
3270,-6.734852,5.0241175
3271,10.410677,-1.0783986
3272,-5.4087415,-0.7242667
3273,-0.89266825,-2.819503
3274,-6.474706,-8.935525
3275,-5.167991,-6.937638
3276,-8.426636,10.065731
3277,-1.1611254,-3.395586
3278,4.19178,2.815133
3279,-0.02230359,-3.277837
3280,-8.862736,8.511496
3281,11.881021,-0.48172817
3282,3.9571025,2.6564631
3283,-7.391339,-7.900372
3284,-6.410041,-8.154395
3285,0.689295,-2.9775934
3286,-7.5205092,-9.012919
3287,-1.9954925,-2.5115972
3288,0.83997715,-2.750027
3289,-0.84044695,-3.1609788
3290,1.1150769,-5.043663
3291,-7.182357,-9.362337
3292,3.9096165,3.365397
3293,2.1134784,-3.3804631
3294,-7.755784,-9.173129
3295,-6.6335087,-8.647002
3296,3.2586358,3.138986
3297,11.233179,-0.2858177
3298,0.96424896,-4.1920624
3299,2.7461689,0.12384674
3300,-2.1504176,-3.0130866
3301,2.6192448,2.54465
3302,-7.812208,-9.961697
3303,-0.4130671,-3.0110335
3304,-5.546144,-7.229436
3305,7.4625936,-0.4157897
3306,1.9445765,-3.436875
3307,-6.503091,9.7276325
3308,-0.38893262,3.4689605
3309,-6.6751266,-8.218977
3310,8.526938,-0.040700696
3311,-6.631558,12.31708
3312,0.19858995,-3.8166974
3313,-4.6089253,-5.626303
3314,-6.7824173,8.806747
3315,8.461401,-0.008276958
3316,1.1659088,-1.1996745
3317,-5.245023,-6.9452486
3318,-3.6869693,-3.1114562
3319,-3.1444857,-4.382918
3320,-3.7970326,-3.985834
3321,-7.313952,7.524503
3322,3.0834508,2.493523
3323,-5.052553,-6.4220767
3324,-5.8709545,6.4961724
3325,-4.734433,-3.9903955
3326,4.618993,0.9833254
3327,7.897011,0.1292531
3328,13.030876,-0.9366843
3329,-5.800072,-7.80532
3330,9.185077,0.369926
3331,-3.6922028,2.8167768
3332,-0.4401736,-3.570143
3333,-1.5132362,-3.655164
3334,4.291016,3.8352833
3335,12.950417,-0.93976945
3336,2.7136562,1.6858264
3337,0.3059513,5.2804713
3338,3.2315588,4.101042
3339,-8.105725,11.427525
3340,-4.835652,-5.959533
3341,9.498372,-0.48843068
3342,11.871114,-0.99473697
3343,-8.767231,7.4985733
3344,-5.6591196,-6.892849
3345,3.201025,3.8751445
3346,-6.4324045,-5.808648
3347,2.3617802,3.4592853
3348,4.5467033,3.0428817
3349,-5.187271,-6.534012
3350,4.3694816,2.0657468
3351,-0.6192821,-1.6395433
3352,2.9041374,0.8399641
3353,3.1881597,5.3890586
3354,-6.459411,-7.843061
3355,-6.7176385,6.1436815
3356,3.1095917,4.639397
3357,-9.83006,8.285131
3358,-4.042134,4.884243
3359,3.280645,1.6788545
3360,-6.679014,-7.5452766
3361,-4.8292413,-6.0558915
3362,4.2383046,3.3252745
3363,3.2128854,-0.6113898
3364,-7.104088,5.079267
3365,3.9052413,0.005653426
3366,-3.6333165,-1.1189921
3367,-5.399655,-6.8495913
3368,3.238994,3.853513
3369,-0.15164834,-3.841654
3370,-9.72287,14.716468
3371,-7.6715674,-10.583037
3372,-5.3927255,-5.4616
3373,8.330517,1.2563893
3374,-3.8595748,4.234948
3375,-0.054520883,-4.00665
3376,-0.14115621,-2.719727
3377,-8.427001,9.354461
3378,-2.735657,-3.9896758
3379,2.3522286,-2.6902997
3380,-6.601696,-8.1775255
3381,-8.503241,12.861682
3382,-4.0855746,-5.5385733
3383,4.525464,4.145274
3384,2.5720963,0.45288995
3385,-0.7964191,-4.42812
3386,-4.8686748,6.3758926
3387,4.2484393,4.644444
3388,2.4555883,-2.0996585
3389,0.007958569,-2.7987654
3390,4.156861,6.812844
3391,4.1037965,1.2930301
3392,2.824913,3.9881186
3393,-6.3439784,7.0496674
3394,-8.143294,7.1344614
3395,4.6458216,-0.2853887
3396,-6.7318654,8.26122
3397,-1.7074335,-5.1011877
3398,3.7548423,4.530661
3399,7.824731,0.52753204
3400,1.3191462,-2.2830653
3401,1.1508528,0.86699855
3402,1.6633061,1.0997024
3403,2.1943452,0.105696596
3404,-1.2978373,-5.21578
3405,-7.4943767,-6.5248175
3406,-8.7086935,8.965696
3407,5.813871,1.6474836
3408,2.0806997,3.743966
3409,-6.3026786,-8.280304
3410,10.280137,-0.4294321
3411,9.208149,0.40157843
3412,-3.2899528,4.257612
3413,-2.4197474,5.6678395
3414,6.0946083,0.09047708
3415,2.7396595,0.6024513
3416,-5.052707,8.119126
3417,-4.607325,-6.5683417
3418,-3.2546844,4.5206947
3419,-6.986833,-10.586441
3420,-4.8933187,-7.394171
3421,1.5544361,-3.8037317
3422,8.21115,0.116848946
3423,4.1691303,1.6026574
3424,-10.6555,12.154235
3425,3.5714798,1.097505
3426,-6.003104,-6.666009
3427,-7.1020265,-8.425435
3428,2.7675521,6.1257133
3429,10.065678,-0.9339603
3430,-0.5504688,-3.6375582
3431,5.018026,3.9797678
3432,3.1471639,2.8516269
3433,11.852494,0.06170106
3434,7.495654,0.41503656
3435,8.677749,-1.2381766
3436,-7.0005684,-8.33784
3437,-5.6107473,-7.039629
3438,0.5319123,-3.1729927
3439,-4.581887,-6.8417416
3440,-4.775514,-6.647168
3441,-6.211467,-6.6585917
3442,5.0608587,1.9393377
3443,8.93731,-1.6918243
3444,12.4183,-0.07819519
3445,12.497892,-0.08817221
3446,-1.0919213,-3.5436192
3447,-4.604772,-5.056525
3448,-6.596518,7.975031
3449,3.2638097,5.596613
3450,3.0077248,3.014502
3451,3.6775882,-0.00806187
3452,-5.8253894,-6.453948
3453,2.763895,3.7438495
3454,3.2669256,3.9659863
3455,-7.2301254,8.127463
3456,-5.59151,-7.3072286
3457,3.9093797,-0.0014097071
3458,-5.40533,6.4087396
3459,7.3562617,1.4194762
3460,10.255731,0.084159136
3461,3.5104754,1.2066703
3462,-7.7543173,-10.42797
3463,3.6879287,1.6543729
3464,-7.601377,-10.258489
3465,5.7905097,-0.22603218
3466,0.44456908,-1.9325317
3467,5.382834,0.042265717
3468,0.60831034,-2.5465727
3469,-0.24936232,-3.259106
3470,6.5823393,0.8072173
3471,7.102867,0.8209056
3472,-4.527839,-5.815258
3473,-0.0022971765,-4.0430403
3474,-6.7356963,-8.74013
3475,11.290887,0.4059568
3476,0.060449854,-2.3789823
3477,0.19998059,-2.6900194
3478,5.768513,0.21952298
3479,-0.7477754,-4.325291
3480,12.249282,-1.199133
3481,11.090509,-1.1053252
3482,-11.258827,13.734607
3483,11.015023,0.9390594
3484,12.246999,-1.8856014
3485,-6.562235,10.255542
3486,0.559666,-1.8879076
3487,7.563754,-0.5556229
3488,-5.837133,-7.3695807
3489,-5.314405,3.6588204
3490,-0.32507062,0.22080688
3491,-7.2712355,-8.912941
3492,0.6966326,-0.63748527
3493,1.7422583,-1.4581926
3494,3.1584284,1.9761856
3495,9.903688,-0.21644416
3496,2.5091057,5.185072
3497,3.83329,2.010823
3498,-6.4945846,-6.894811
3499,-10.102479,11.925021
3500,-6.4449806,-8.125242
3501,-9.217471,10.463829
3502,-3.9297557,-2.4868848
3503,4.4457006,4.888054
3504,4.245601,4.5583215
3505,0.9177175,-2.8783312
3506,9.484545,-0.09306011
3507,-9.074246,11.002018
3508,3.5289433,1.8647053
3509,-5.611318,-9.066243
3510,-5.1544046,6.0981207
3511,-8.27502,8.638894
3512,-6.9093738,-7.7483754
3513,6.1173816,0.08749294
3514,-6.0896506,3.1336322
3515,0.29149476,-2.335331
3516,9.014376,-0.541457
3517,4.140425,3.3541129
3518,7.0830193,1.3265952
3519,-5.2985125,-0.069585145
3520,0.15292518,-3.346407
3521,10.805878,1.3185798
3522,-4.3655386,-5.947584
3523,1.7208377,-2.9606438
3524,1.364765,2.8041642
3525,-6.1688848,-8.234468
3526,7.6537466,-0.12906538
3527,-7.59754,-7.5880833
3528,8.590479,-0.09478823
3529,-6.6793947,6.711082
3530,2.7253203,2.8951144
3531,-1.391626,-1.8134133
3532,-8.867463,10.596222
3533,-7.0023055,-7.87175
3534,9.313203,0.5429801
3535,7.473467,-1.6595079
3536,9.912378,0.030821385
3537,-3.0620508,-1.7970564
3538,3.6348107,2.505286
3539,6.638906,-0.5996273
3540,7.362651,0.72045636
3541,-7.1916604,7.5551143
3542,3.634737,4.631478
3543,0.22628292,-3.7289834
3544,-6.121698,7.5199113
3545,7.524283,0.9710492
3546,1.1240461,-2.2851706
3547,-6.088131,6.80687
3548,3.4324024,3.5790417
3549,-3.9634795,7.0617695
3550,8.625265,-0.5807541
3551,6.172561,1.2221417
3552,7.7864866,-0.17652462
3553,-6.6425467,-8.13836
3554,7.650921,0.7088698
3555,-6.3613014,-4.7530913
3556,-5.537826,6.1200027
3557,0.7620069,-3.7355893
3558,-5.770452,4.0258226
3559,10.565168,0.13176714
3560,-0.03817265,-3.4953227
3561,-7.581632,-9.327911
3562,-10.514041,13.0237665
3563,1.1882731,2.849215
3564,7.8615456,-0.7492068
3565,-6.8125978,-8.28637
3566,2.5924249,0.9896582
3567,12.790111,0.429633
3568,-5.1644206,-5.584513
3569,11.835731,-0.5494731
3570,0.045672182,-4.8175435
3571,-1.2911879,-2.6926057
3572,2.4885736,-2.4400096
3573,-0.41164026,-3.4257083
3574,1.3293633,-5.1042066
3575,3.3655014,1.1450638
3576,2.6413085,-2.5205243
3577,-3.9819853,-6.698489
3578,-8.108715,-7.33314
3579,-6.1620216,-8.043779
3580,2.8550606,0.75898796
3581,-6.189081,7.1447325
3582,1.209039,0.41097513
3583,-6.4543657,-7.434766
3584,-6.9632945,8.402502
3585,-4.913756,5.070177
3586,2.732362,3.4413576
3587,4.1290483,3.5233514
3588,8.818118,-0.663282
3589,-0.13955624,6.0237784
3590,3.796728,3.5817013
3591,-7.419498,9.61602
3592,-2.2569435,-3.332191
3593,2.07665,-0.56263244
3594,4.5086064,3.8019485
3595,4.416573,4.3933744
3596,3.9713447,4.069318
3597,2.9475222,2.1809635
3598,-6.819569,-8.813771
3599,12.308205,1.4951227
3600,6.663666,0.21027945
3601,3.9617646,4.282693
3602,7.6986938,-0.88080066
3603,-0.24197532,-2.7490623
3604,2.6268032,4.483706
3605,-7.4463434,-10.385629
3606,-6.506511,-8.056128
3607,-6.506478,-7.0767975
3608,2.3002574,4.0544963
3609,3.862305,4.706291
3610,5.882275,1.6930829
3611,-2.923883,-5.552104
3612,-4.27411,-5.177336
3613,3.9823284,1.8149
3614,-2.3029475,-3.5880744
3615,7.897273,-0.063744426
3616,3.6787012,1.4527392
3617,11.461097,-0.58816355
3618,6.448148,0.9871319
3619,5.6650386,1.3699127
3620,-6.0328555,-7.554283
3621,-5.043607,-5.3893423
3622,1.0956621,-5.8694196
3623,3.9641361,2.7502286
3624,3.8524892,3.405813
3625,-6.967095,9.441997
3626,7.26308,0.23428306
3627,8.947838,-1.3285302
3628,-8.793598,9.9383955
3629,7.3118534,-0.70433325
3630,9.502073,-1.3655356
3631,-9.091865,10.564445
3632,-8.1570015,12.035705
3633,-4.4272404,-0.5860274
3634,-7.4491196,-7.764483
3635,-0.39113104,-4.107095
3636,0.8198743,-4.5427423
3637,-6.028178,-8.029594
3638,-5.3348956,-6.5449896
3639,1.8555453,0.76782596
3640,-4.4251394,6.0941896
3641,2.2667692,3.5945048
3642,9.208989,0.26811892
3643,-8.187326,11.1230345
3644,-7.188658,-7.1171603
3645,-0.7736626,-4.1090665
3646,0.52834177,-3.970822
3647,6.3145494,1.1111803
3648,-1.46799,-2.171376
3649,1.5136569,2.216787
3650,-6.228278,-7.6165757
3651,5.82589,1.0206885
3652,1.2508466,-2.0102901
3653,3.497632,3.034413
3654,-6.4420342,-7.991483
3655,-4.515521,-3.8890443
3656,-6.1281266,4.810277
3657,-6.3906875,-7.941165
3658,2.523108,5.123914
3659,4.202393,2.3210142
3660,-8.597755,11.358305
3661,6.9501286,0.025284233
3662,-4.9208236,-4.9965863
3663,-5.9903636,-5.525327
3664,-5.919528,8.280275
3665,-4.343792,-3.7966251
3666,3.5826824,2.0767722
3667,2.6050065,0.9363738
3668,-7.2161493,-8.537368
3669,3.6200314,2.8858464
3670,7.1668487,0.4614273
3671,-8.441608,9.290819
3672,11.883602,-1.185378
3673,-4.811392,-4.657758
3674,-6.94659,9.298558
3675,3.407087,4.996863
3676,-3.9528937,-6.580229
3677,11.945757,-1.0544657
3678,-6.635938,-6.7855997
3679,-0.46965843,-4.4005647
3680,10.384916,-0.5632372
3681,9.652163,0.06987501
3682,0.8031486,-3.0452578
3683,-7.732538,8.180716
3684,2.909046,3.771836
3685,0.45483464,5.128442
3686,-7.902233,11.820466
3687,11.895234,-1.7589597
3688,-5.8251777,-6.590453
3689,-4.3397455,-5.6418247
3690,1.2773092,-1.4093404
3691,2.6582825,4.7276597
3692,-3.4433756,-4.7690587
3693,-7.7260566,6.5284767
3694,0.403241,-2.7269154
3695,3.4595392,6.324235
3696,-0.87892044,-4.778246
3697,-7.011201,-9.817016
3698,-5.713167,3.7399445
3699,2.8717449,1.1210907
3700,-5.8609257,-7.8979664
3701,-6.810951,9.19224
3702,-7.3766575,9.670257
3703,-6.8978076,-7.314951
3704,-0.011193129,-1.7675222
3705,-7.7309327,9.933009
3706,2.5616548,2.1714678
3707,-8.531087,9.286084
3708,-6.661965,7.33822
3709,-7.5728493,11.281094
3710,0.68577725,-4.8256965
3711,2.9841535,6.2499695
3712,8.948382,0.020763587
3713,-0.8588039,-4.7882195
3714,-2.373054,-2.7590456
3715,3.0992188,2.0884829
3716,-6.7405505,-7.590612
3717,4.1250954,3.4516098
3718,11.751207,0.2535067
3719,-7.922942,8.891107
3720,-0.12537014,-3.1281614
3721,3.7443576,4.372561
3722,-7.2943563,-8.39573
3723,9.454563,-0.67507493
3724,-6.357597,1.3984433
3725,5.8633275,1.4028752
3726,3.0735772,2.475457
3727,-0.29952142,-3.0572214
3728,-5.0580087,5.167374
3729,10.655266,-0.7070046
3730,-7.5236125,7.0216727
3731,-6.375718,-9.160482
3732,-5.362407,-7.61116
3733,-3.8427494,-5.0777
3734,-6.8556614,-8.520515
3735,-5.6709304,4.9338236
3736,-6.1815844,9.412969
3737,4.6646333,-0.091044545
3738,7.116044,-1.1676457
3739,4.797193,4.625005
3740,0.9915282,-3.0983043
3741,-5.704436,-6.4590454
3742,1.4066498,0.108258836
3743,3.064133,3.3527439
3744,0.07714587,-3.8224208
3745,-6.46878,4.3018107
3746,-9.075887,8.955751
3747,-8.237063,8.776045
3748,9.375492,-0.20778668
3749,8.0346365,0.6222867
3750,-7.8297596,8.558117
3751,0.7822416,5.6372347
3752,6.547159,0.4823809
3753,7.5723705,1.63308
3754,-4.853108,-5.8208046
3755,0.21047032,-4.180637
3756,-7.071604,-6.6058836
3757,2.193119,6.5493245
3758,-8.456121,9.11198
3759,-6.17611,6.918734
3760,-7.917126,-9.817728
3761,4.2110176,3.5381284
3762,-0.8492179,-4.192309
3763,5.1962447,-1.6676537
3764,-1.2636434,-1.0507597
3765,9.591956,0.9949654
3766,-5.2635407,-5.7315583
3767,10.402138,-1.1743542
3768,-4.740929,-5.306634
3769,5.245404,2.001018
3770,-7.1406054,-8.353599
3771,3.7387838,3.8898554
3772,3.2789502,5.7829037
3773,-10.0872755,12.235719
3774,-5.0643516,4.841627
3775,2.140691,-2.672053
3776,-1.4424669,-2.8717613
3777,4.008496,3.2998123
3778,1.0342922,-3.446889
3779,-4.327845,-5.6297526
3780,-4.8717227,-5.687373
3781,5.4942803,-1.2228503
3782,-6.143472,5.370047
3783,7.073148,0.90240204
3784,-7.823173,-9.883466
3785,10.078336,-0.9745735
3786,-5.6461315,-6.3691297
3787,12.198748,0.66085666
3788,0.5228461,-2.4051192
3789,-7.370621,-9.244562
3790,3.5667129,4.0208306
3791,4.9303207,6.069832
3792,10.676673,-0.67074406
3793,-5.3473277,5.8357577
3794,-2.1220756,-1.6242131
3795,0.18607739,-4.177129
3796,9.348047,-0.41923907
3797,12.501327,-0.66232985
3798,-1.7078179,-3.1616652
3799,-5.766807,-6.2759385
3800,-10.327443,14.373049
3801,-4.119398,-4.9594393
3802,-9.738715,13.173935
3803,10.92004,-0.93892443
3804,6.501357,0.49522677
3805,-0.6957219,-2.5885718
3806,-4.80867,-5.900825
3807,9.83639,0.24363203
3808,-6.479658,7.239323
3809,8.623559,-2.2930083
3810,-7.967782,9.02214
3811,-6.160593,-7.3881354
3812,2.0169857,3.9670482
3813,-7.468593,8.710586
3814,5.239348,2.5371432
3815,-4.1711683,2.1490028
3816,0.006221862,-0.4853934
3817,-6.956157,5.368628
3818,6.7618103,1.3015822
3819,-6.513007,-9.1558895
3820,11.287036,0.12156388
3821,-7.5862412,9.455352
3822,5.5697145,-0.060762353
3823,-0.106464915,-3.4516635
3824,-10.340228,12.273357
3825,3.9159737,2.3840027
3826,7.687823,0.39365113
3827,-1.4895148,-2.7470798
3828,8.879816,0.21501458
3829,-5.1130157,-6.0499353
3830,-4.138991,-7.171474
3831,6.0578847,1.3148988
3832,3.06341,0.3014657
3833,4.300474,4.325962
3834,-5.8716793,-6.9627337
3835,-1.225478,-5.7286696
3836,3.4553568,3.497678
3837,-0.1341908,-1.9459475
3838,1.6015157,-3.8155372
3839,2.7223313,2.4276536
3840,-8.071851,-9.937242
3841,-1.3797786,-3.6646698
3842,-8.883593,10.923311
3843,-6.568356,-5.7779665
3844,4.9254885,0.6009202
3845,4.944099,5.3314505
3846,-4.5072117,-7.797253
3847,3.3561962,2.2681067
3848,4.201558,4.2924156
3849,0.76677096,-3.854545
3850,-7.302087,-9.118321
3851,-6.4158382,10.035169
3852,0.54726946,-2.7858312
3853,-7.9622293,9.960744
3854,10.283063,0.4127251
3855,6.227419,-0.40883988
3856,5.9681106,0.31547546
3857,-0.9590664,-1.2302613
3858,1.5519927,-1.0029533
3859,-0.51257485,-2.920868
3860,-4.2798715,-5.2401857
3861,5.6442356,-2.3281946
3862,-7.9889555,8.2305765
3863,-6.8767185,8.946177
3864,3.5031674,-4.8325186
3865,-4.3063445,-5.2600794
3866,-3.035041,-4.624905
3867,9.182866,-0.45870173
3868,8.955382,0.9399159
3869,4.667558,3.3817766
3870,-3.6320868,-4.596055
3871,0.21181953,-4.035905
3872,12.177596,-1.4696738
3873,-6.31765,-6.753418
3874,3.3939772,1.8241882
3875,-3.6789756,7.241615
3876,-3.5329301,-3.0492268
3877,2.9671252,2.018871
3878,-0.4376525,-3.2587507
3879,-3.1326356,-1.7112421
3880,-1.7911646,-1.5445604
3881,1.4280562,-3.7359118
3882,-6.3748164,-6.0193453
3883,-0.29292375,-3.5578911
3884,7.2987742,0.34936884
3885,-4.032755,-6.2123356
3886,7.963558,0.54047644
3887,10.044598,-1.0937214
3888,2.1416206,1.8425548
3889,2.6729891,1.9984609
3890,8.582529,-0.39138845
3891,-4.148945,4.025802
3892,10.395638,-1.0717353
3893,9.857463,1.2003084
3894,-9.123786,11.988216
3895,3.3301647,2.5721843
3896,-5.2032747,-7.300971
3897,8.278159,0.7816035
3898,0.54606515,-2.5929606
3899,-1.735559,-3.4243288
3900,-5.527518,-7.691421
3901,6.583641,0.16129671
3902,-1.8692336,-4.2157474
3903,-5.798071,-8.099053
3904,12.095364,0.28888106
3905,-3.4935594,2.293712
3906,-0.5235319,-2.5570114
3907,-6.922393,7.5304585
3908,-7.625902,8.479952
3909,8.6868725,-0.07042677
3910,-5.6860504,5.511004
3911,3.9256418,2.5923378
3912,5.906656,-0.16420773
3913,-4.601364,-6.514192
3914,-4.8691635,5.6241703
3915,2.233929,-2.696182
3916,-6.198825,-8.1076
3917,-0.27540016,-5.002361
3918,-4.460712,-4.970738
3919,4.605639,2.7860146
3920,-11.320235,14.495382
3921,7.7895713,0.35166407
3922,7.611215,-0.50324714
3923,3.6156116,1.6472441
3924,7.941215,0.9238169
3925,-5.769499,-1.7135047
3926,-6.848323,8.863723
3927,-5.9024386,-8.130282
3928,9.394427,1.3293169
3929,12.384165,-1.0003371
3930,-3.8769655,-5.8156633
3931,4.160166,-0.10897851
3932,10.513505,-1.7428203
3933,-10.677148,12.883483
3934,4.0524516,5.649773
3935,-6.223502,-6.3609557
3936,4.6403403,0.32723877
3937,10.540964,0.1086983
3938,2.2991114,3.388871
3939,0.17206354,-5.0422106
3940,10.996058,-0.110693745
3941,0.4305322,-2.5726874
3942,-6.6690884,-6.9285793
3943,3.867189,3.5770934
3944,-3.6154659,-3.4271667
3945,1.8908361,0.9165596
3946,9.998685,-1.3653394
3947,4.2101183,2.283296
3948,-1.5601356,-3.3980231
3949,4.171543,-0.12432122
3950,-4.83892,2.3424237
3951,11.5901985,0.65985006
3952,9.293752,1.3459525
3953,-0.009026535,-2.3612907
3954,2.580758,-2.5307314
3955,-5.677586,8.508141
3956,-9.018418,10.254865
3957,13.824359,-0.048238046
3958,9.78879,0.53591776
3959,-8.897479,9.939359
3960,1.185694,-2.5008125
3961,0.6699136,-4.772343
3962,-0.44686326,-3.4945633
3963,0.41152403,-3.6461105
3964,4.665874,3.5926576
3965,-5.2845716,-8.081388
3966,9.472928,0.64423275
3967,0.69849885,-3.1583931
3968,3.3699563,2.6234202
3969,2.7766397,1.2183949
3970,-5.1232185,8.58007
3971,4.0484843,3.1548963
3972,-5.443853,-6.284128
3973,-4.486458,0.43817633
3974,-4.3772154,5.660365
3975,4.5503025,2.8729281
3976,-7.1887636,-9.368255
3977,2.550211,-3.3376386
3978,4.0435195,1.6109596
3979,-0.98300725,-4.802888
3980,-0.7340255,-2.877099
3981,11.225067,-0.29648674
3982,-6.835789,6.4693036
3983,4.612081,0.7124181
3984,3.993333,4.790513
3985,-5.2119675,-5.8217545
3986,-0.72959214,-3.7061765
3987,1.8124483,3.045401
3988,-6.4650207,-7.502834
3989,-1.066401,-3.7987602
3990,6.8070827,-0.7656526
3991,-0.23868586,-4.2011204
3992,-4.2031565,-4.7401533
3993,-6.6608405,-6.232819
3994,-6.3984456,-7.364535
3995,3.9283905,2.3689604
3996,3.0066228,4.8726015
3997,12.308693,0.87529784
3998,2.5183172,4.4644265
3999,9.337358,0.6852661
4000,9.668759,0.2036416
4001,-7.612099,9.684727
4002,-7.3455663,-8.907214
4003,8.403247,0.3441233
4004,0.6797766,-4.1581717
4005,-1.0262241,-3.0750144
